customer_id,transaction_date,monetary_value
C0081,2024-08-07,3435
C0081,2024-08-30,1082
C0081,2024-09-11,1776
C0081,2024-09-26,228
C0081,2024-10-22,1868
C0081,2024-10-30,1004
C0081,2024-11-18,2243
C0081,2024-12-11,3703
C0082,2024-02-18,1695
C0082,2024-03-10,2999
C0082,2024-03-26,769
C0082,2024-04-06,2478
C0082,2024-04-30,1327
C0082,2024-05-24,2688
C0082,2024-06-01,1310
C0082,2024-06-09,3428
C0083,2024-01-15,2455
C0083,2024-01-22,2308
C0083,2024-02-19,1304
C0083,2024-03-01,3063
C0083,2024-03-29,2422
C0083,2024-04-17,1372
C0083,2024-05-15,2704
C0083,2024-05-26,776
C0083,2024-06-11,1292
C0083,2024-06-29,818
C0083,2024-07-22,2061
C0083,2024-08-05,2881
C0083,2024-08-22,3297
C0083,2024-09-04,1320
C0083,2024-09-13,1609
C0083,2024-10-02,2414
C0083,2024-10-15,1009
C0083,2024-10-30,3025
C0083,2024-11-17,301
C0083,2024-11-28,2366
C0084,2024-02-11,801
C0084,2024-02-22,3344
C0084,2024-03-18,1598
C0084,2024-04-15,848
C0084,2024-04-27,2724
C0084,2024-05-06,2229
C0084,2024-05-29,1861
C0084,2024-06-15,926
C0084,2024-07-11,3145
C0084,2024-07-31,1108
C0084,2024-08-07,482
C0084,2024-08-25,3754
C0084,2024-09-06,3686
C0084,2024-10-02,3803
C0084,2024-10-31,307
C0084,2024-11-21,2588
C0084,2024-12-06,355
C0084,2024-12-26,873
C0085,2024-01-23,2311
C0085,2024-01-30,3878
C0085,2024-02-26,1289
C0085,2024-03-04,2799
C0085,2024-04-03,391
C0085,2024-04-17,2637
C0085,2024-05-01,3699
C0085,2024-05-22,3878
C0085,2024-06-05,2053
C0085,2024-06-15,3835
C0085,2024-07-01,1470
C0085,2024-07-31,175
C0085,2024-08-29,3402
C0085,2024-09-08,3235
C0085,2024-09-27,3010
C0085,2024-10-23,2186
C0085,2024-11-02,1801
C0085,2024-11-30,2376
C0085,2024-12-27,1391
C0086,2024-02-18,2743
C0086,2024-03-05,3557
C0086,2024-04-04,1777
C0086,2024-04-17,1796
C0086,2024-04-30,1588
C0086,2024-05-07,1417
C0086,2024-06-03,1498
C0086,2024-06-28,3667
C0086,2024-07-15,1725
C0086,2024-07-27,1463
C0086,2024-08-21,1481
C0086,2024-09-14,3608
C0086,2024-10-03,2481
C0087,2024-01-23,1007
C0087,2024-02-15,2048
C0087,2024-03-01,2137
C0087,2024-03-31,2023
C0087,2024-04-07,1239
C0087,2024-04-27,972
C0087,2024-05-25,2999
C0087,2024-06-15,3487
C0087,2024-06-28,2268
C0087,2024-07-23,3524
C0087,2024-07-31,162
C0087,2024-08-28,3364
C0087,2024-09-06,233
C0087,2024-09-23,3059
C0087,2024-09-30,1122
C0087,2024-10-15,1725
C0087,2024-10-27,646
C0087,2024-11-05,3617
C0087,2024-11-29,2581
C0087,2024-12-25,2363
C0088,2024-01-19,3868
C0088,2024-02-12,2367
C0088,2024-02-27,2808
C0088,2024-03-17,1163
C0088,2024-04-09,3357
C0088,2024-05-05,2829
C0088,2024-05-13,2595
C0088,2024-06-10,2792
C0088,2024-07-09,279
C0088,2024-08-07,3122
C0088,2024-08-29,738
C0088,2024-09-25,3527
C0088,2024-10-14,1697
C0088,2024-11-09,2186
C0088,2024-12-09,209
C0089,2024-02-06,3257
C0089,2024-03-07,3181
C0089,2024-03-23,2207
C0089,2024-04-21,1206
C0089,2024-05-06,2679
C0089,2024-05-19,3353
C0089,2024-06-08,2392
C0089,2024-06-16,500
C0089,2024-07-08,1145
C0090,2024-01-18,445
C0090,2024-02-12,3774
C0090,2024-02-26,3537
C0090,2024-03-23,2217
C0090,2024-03-31,3055
C0090,2024-04-11,1266
C0090,2024-05-09,2787
C0090,2024-05-18,1981
C0090,2024-06-07,2822
C0090,2024-06-26,3332
C0090,2024-07-11,3001
C0090,2024-07-21,1033
C0090,2024-08-14,3509
C0090,2024-08-30,720
C0090,2024-09-26,1235
C0091,2024-01-11,2667
C0091,2024-02-07,794
C0091,2024-02-28,963
C0091,2024-03-12,3792
C0091,2024-03-23,453
C0091,2024-04-18,3832
C0091,2024-05-03,3665
C0091,2024-05-20,790
C0091,2024-06-13,1408
C0091,2024-06-23,1800
C0091,2024-07-22,3152
C0092,2024-01-15,3050
C0092,2024-02-13,2659
C0092,2024-03-11,1009
C0092,2024-03-27,2263
C0092,2024-04-06,1934
C0092,2024-05-02,527
C0092,2024-05-25,1926
C0092,2024-06-08,3044
C0092,2024-06-23,1973
C0092,2024-07-23,2171
C0092,2024-08-14,842
C0092,2024-09-07,3282
C0092,2024-09-26,3782
C0093,2024-02-10,378
C0093,2024-03-06,583
C0093,2024-04-03,3221
C0093,2024-04-21,1160
C0093,2024-05-06,896
C0093,2024-05-17,1938
C0093,2024-06-06,296
C0093,2024-06-27,1204
C0093,2024-07-05,436
C0093,2024-07-27,1344
C0094,2024-02-06,1335
C0094,2024-02-20,1557
C0094,2024-03-10,1970
C0094,2024-04-03,838
C0094,2024-04-25,1605
C0094,2024-05-21,3126
C0094,2024-06-05,1148
C0094,2024-06-19,283
C0094,2024-07-02,2003
C0094,2024-07-27,1435
C0094,2024-08-12,1057
C0094,2024-08-23,3138
C0094,2024-09-08,1201
C0094,2024-09-15,176
C0094,2024-09-30,3122
C0094,2024-10-16,3026
C0094,2024-11-03,2519
C0095,2024-01-26,305
C0095,2024-02-18,1678
C0095,2024-03-15,2243
C0095,2024-04-03,3339
C0095,2024-04-22,1320
C0096,2024-02-21,2409
C0096,2024-03-21,896
C0096,2024-04-17,590
C0096,2024-05-15,3690
C0096,2024-06-01,838
C0096,2024-06-26,2083
C0096,2024-07-07,1347
C0096,2024-07-15,2304
C0096,2024-08-04,3050
C0096,2024-08-26,1067
C0096,2024-09-16,2855
C0096,2024-09-28,586
C0096,2024-10-13,2931
C0096,2024-10-25,951
C0096,2024-11-12,639
C0096,2024-11-22,1570
C0097,2024-02-18,505
C0097,2024-03-15,2534
C0097,2024-03-23,1308
C0097,2024-04-05,3068
C0097,2024-04-23,2520
C0097,2024-05-07,1148
C0097,2024-06-03,2840
C0097,2024-06-20,3441
C0097,2024-07-11,333
C0098,2024-02-16,1991
C0098,2024-02-29,1497
C0098,2024-03-25,2314
C0098,2024-04-21,1025
C0098,2024-05-15,3960
C0098,2024-05-24,1029
C0098,2024-06-16,1745
C0098,2024-06-27,1127
C0098,2024-07-22,3977
C0098,2024-08-12,1494
C0098,2024-08-24,3582
C0098,2024-09-22,1461
C0098,2024-10-21,2267
C0098,2024-11-11,1714
C0098,2024-11-20,3482
C0098,2024-11-29,367
C0099,2024-02-01,394
C0099,2024-02-11,2398
C0099,2024-02-27,1814
C0099,2024-03-08,1768
C0099,2024-04-07,1831
C0099,2024-05-01,1680
C0099,2024-05-21,1534
C0099,2024-06-18,2362
C0099,2024-07-06,1363
C0099,2024-08-04,862
C0099,2024-09-02,3674
C0099,2024-09-29,2749
C0099,2024-10-14,855
C0099,2024-10-28,3256
C0099,2024-11-20,500
C0099,2024-12-14,462
C0099,2024-12-31,242
C0100,2024-02-17,2245
C0100,2024-02-28,2597
C0100,2024-03-13,1154
C0100,2024-04-07,1777
C0100,2024-04-18,1970
C0100,2024-05-10,212
C0100,2024-06-08,692
C0100,2024-07-06,1271
C0100,2024-08-04,2408
C0100,2024-08-30,1929
C0100,2024-09-28,1448
C0100,2024-10-13,2142
C0100,2024-11-12,633
C0100,2024-11-22,2979
C0101,2024-01-21,1069
C0101,2024-02-09,3097
C0101,2024-03-08,1876
C0101,2024-03-17,1137
C0101,2024-04-16,3711
C0101,2024-05-14,1186
C0101,2024-05-26,546
C0101,2024-06-05,2792
C0101,2024-06-21,587
C0101,2024-07-03,429
C0101,2024-07-27,2623
C0101,2024-08-05,3564
C0101,2024-08-18,2567
C0101,2024-09-01,3162
C0101,2024-09-26,513
C0101,2024-10-11,2377
C0101,2024-11-09,823
C0101,2024-12-04,1350
C0101,2024-12-18,1054
C0101,2024-12-28,216
C0102,2024-02-01,2361
C0102,2024-02-25,2425
C0102,2024-03-24,3318
C0102,2024-04-03,1627
C0102,2024-05-02,1923
C0102,2024-05-26,2042
C0102,2024-06-24,1834
C0102,2024-07-16,2554
C0102,2024-07-31,2623
C0102,2024-08-09,2508
C0102,2024-09-01,1385
C0102,2024-09-24,223
C0103,2024-01-22,2123
C0103,2024-02-14,3367
C0103,2024-02-29,208
C0103,2024-03-14,1145
C0103,2024-04-11,2052
C0103,2024-04-19,2320
C0103,2024-05-12,1231
C0103,2024-05-29,2690
C0103,2024-06-10,1126
C0103,2024-06-25,264
C0103,2024-07-02,3984
C0103,2024-07-21,2835
C0103,2024-08-20,3590
C0103,2024-08-31,2778
C0103,2024-09-08,3517
C0103,2024-09-24,1819
C0103,2024-10-09,1615
C0103,2024-11-03,2227
C0104,2024-02-01,3209
C0104,2024-02-20,155
C0104,2024-03-05,1395
C0104,2024-03-15,965
C0104,2024-04-01,3807
C0104,2024-04-11,2964
C0104,2024-04-24,201
C0104,2024-05-18,3962
C0104,2024-05-26,2420
C0104,2024-06-11,642
C0104,2024-06-20,2622
C0104,2024-06-28,2344
C0104,2024-07-08,2951
C0104,2024-07-23,2549
C0104,2024-08-06,3269
C0104,2024-09-03,1688
C0105,2024-01-25,1410
C0105,2024-02-08,3872
C0105,2024-03-06,1157
C0105,2024-03-16,1246
C0105,2024-04-13,2365
C0105,2024-05-03,889
C0105,2024-05-31,3548
C0105,2024-06-27,485
C0106,2024-01-30,1182
C0106,2024-02-14,2703
C0106,2024-02-23,3768
C0106,2024-03-01,180
C0106,2024-03-08,3839
C0106,2024-04-05,610
C0106,2024-04-26,3649
C0106,2024-05-24,2143
C0106,2024-06-19,2585
C0106,2024-06-28,3263
C0106,2024-07-18,3808
C0106,2024-08-16,3332
C0106,2024-09-14,2872
C0106,2024-10-14,3100
C0106,2024-11-13,488
C0106,2024-11-21,930
C0106,2024-12-06,2222
C0107,2024-02-10,1537
C0107,2024-02-20,1896
C0107,2024-03-11,1302
C0107,2024-03-20,887
C0107,2024-04-01,3146
C0107,2024-04-17,1106
C0107,2024-05-12,2738
C0107,2024-05-30,3941
C0107,2024-06-11,1014
C0108,2024-01-23,2309
C0108,2024-02-18,2353
C0108,2024-02-26,2309
C0108,2024-03-20,1639
C0108,2024-03-29,1562
C0108,2024-04-15,1755
C0108,2024-05-09,2156
C0109,2024-02-09,157
C0109,2024-03-04,469
C0109,2024-03-30,395
C0109,2024-04-24,2922
C0109,2024-05-09,3417
C0109,2024-06-03,1282
C0109,2024-06-18,202
C0109,2024-07-02,2794
C0109,2024-07-16,542
C0109,2024-07-24,3414
C0109,2024-08-23,3543
C0109,2024-09-16,1345
C0109,2024-10-09,3732
C0109,2024-11-08,516
C0110,2024-01-21,347
C0110,2024-02-12,1646
C0110,2024-03-10,4000
C0110,2024-04-07,777
C0110,2024-05-05,500
C0110,2024-05-27,1239
C0110,2024-06-24,2968
C0110,2024-07-06,1657
C0110,2024-07-20,2308
C0110,2024-08-11,1948
C0110,2024-08-27,3333
C0111,2024-02-21,2562
C0111,2024-03-17,858
C0111,2024-04-12,2797
C0111,2024-04-23,841
C0111,2024-05-08,976
C0111,2024-05-15,2432
C0111,2024-06-05,1513
C0111,2024-07-04,2648
C0111,2024-07-29,1151
C0111,2024-08-22,2916
C0111,2024-09-15,1401
C0111,2024-09-27,1631
C0111,2024-10-11,3175
C0111,2024-10-25,2546
C0111,2024-11-16,1901
C0111,2024-12-13,1799
C0112,2024-02-09,2368
C0112,2024-03-01,2641
C0112,2024-03-23,766
C0112,2024-04-12,1443
C0112,2024-05-06,422
C0112,2024-06-04,2077
C0112,2024-07-02,2832
C0112,2024-07-13,2120
C0112,2024-07-27,2623
C0112,2024-08-07,984
C0113,2024-02-26,2434
C0113,2024-03-21,1881
C0113,2024-04-18,1632
C0113,2024-05-11,2758
C0113,2024-05-23,2729
C0113,2024-06-20,3546
C0113,2024-07-03,1093
C0113,2024-07-20,2882
C0113,2024-08-16,372
C0113,2024-09-13,1069
C0113,2024-09-23,186
C0113,2024-10-11,2264
C0113,2024-10-22,1586
C0113,2024-10-29,2506
C0113,2024-11-05,1457
C0113,2024-12-05,3244
C0113,2024-12-13,1382
C0114,2024-01-09,2530
C0114,2024-01-22,2559
C0114,2024-02-14,1638
C0114,2024-03-05,642
C0114,2024-03-17,1511
C0114,2024-03-29,1336
C0114,2024-04-07,412
C0114,2024-05-03,1029
C0114,2024-06-02,150
C0114,2024-06-22,3067
C0114,2024-07-19,2731
C0114,2024-08-10,3746
C0114,2024-08-20,660
C0114,2024-09-02,3209
C0114,2024-10-02,1456
C0115,2024-02-20,3801
C0115,2024-03-14,659
C0115,2024-03-30,3308
C0115,2024-04-17,447
C0115,2024-04-29,2717
C0115,2024-05-28,2393
C0115,2024-06-22,1685
C0115,2024-07-19,2130
C0115,2024-08-03,1812
C0115,2024-08-23,1956
C0115,2024-09-08,1951
C0115,2024-09-30,3107
C0115,2024-10-24,1808
C0115,2024-10-31,245
C0115,2024-11-21,2000
C0115,2024-12-07,1146
C0116,2024-02-11,1320
C0116,2024-03-01,2606
C0116,2024-03-14,2439
C0116,2024-04-10,1022
C0116,2024-04-17,672
C0116,2024-05-01,3161
C0116,2024-05-19,3710
C0116,2024-06-04,1761
C0116,2024-06-29,2635
C0116,2024-07-10,3839
C0116,2024-08-09,1641
C0116,2024-09-06,2193
C0116,2024-10-05,1602
C0116,2024-10-28,256
C0116,2024-11-07,381
C0116,2024-11-16,3899
C0117,2024-02-15,1813
C0117,2024-02-22,2492
C0117,2024-03-22,3947
C0117,2024-04-10,3531
C0117,2024-04-26,623
C0117,2024-05-04,651
C0117,2024-05-31,1981
C0117,2024-06-26,2612
C0117,2024-07-06,3915
C0117,2024-07-27,2739
C0117,2024-08-19,1806
C0117,2024-08-30,3362
C0117,2024-09-07,2780
C0117,2024-10-05,2761
C0117,2024-10-31,3980
C0117,2024-11-11,429
C0118,2024-02-02,208
C0118,2024-02-23,1081
C0118,2024-03-09,957
C0118,2024-03-29,2540
C0118,2024-04-26,3567
C0119,2024-01-30,806
C0119,2024-02-21,3122
C0119,2024-03-05,731
C0119,2024-03-14,1867
C0119,2024-03-24,2680
C0119,2024-04-08,2509
C0119,2024-04-20,2933
C0119,2024-05-03,3695
C0119,2024-05-17,2143
C0119,2024-06-09,1960
C0119,2024-06-26,154
C0120,2024-01-15,2641
C0120,2024-02-14,2139
C0120,2024-03-03,3705
C0120,2024-03-29,2216
C0120,2024-04-08,1830
C0120,2024-05-03,212
C0120,2024-05-30,2124
C0120,2024-06-13,3009
C0120,2024-07-03,2452
C0120,2024-07-12,2511
C0120,2024-07-21,3728
C0120,2024-07-29,3826
C0120,2024-08-12,1511
C0120,2024-09-02,3017
C0120,2024-09-14,2995
C0120,2024-10-04,2424
C0121,2024-01-24,2440
C0121,2024-02-22,3225
C0121,2024-03-20,2746
C0121,2024-03-30,3490
C0121,2024-04-22,1951
C0121,2024-05-21,1038
C0121,2024-06-02,2380
C0121,2024-06-10,3765
C0121,2024-07-10,1289
C0121,2024-08-04,3926
C0121,2024-08-20,3891
C0122,2024-01-24,3482
C0122,2024-02-12,2166
C0122,2024-03-10,753
C0122,2024-03-30,3721
C0122,2024-04-06,3460
C0122,2024-04-20,3960
C0122,2024-04-30,723
C0122,2024-05-07,3133
C0122,2024-05-22,3969
C0122,2024-06-18,2525
C0122,2024-06-26,2572
C0122,2024-07-03,3246
C0122,2024-07-10,2178
C0122,2024-08-05,1948
C0122,2024-09-02,3432
C0122,2024-09-30,2484
C0122,2024-10-07,948
C0122,2024-11-04,364
C0122,2024-12-01,3439
C0123,2024-02-04,2575
C0123,2024-02-15,3387
C0123,2024-02-29,2929
C0123,2024-03-18,2604
C0123,2024-03-30,1672
C0124,2024-01-29,2038
C0124,2024-02-16,1561
C0124,2024-03-13,2872
C0124,2024-04-09,2462
C0124,2024-04-28,1351
C0124,2024-05-23,2168
C0124,2024-06-15,219
C0124,2024-06-26,2990
C0124,2024-07-11,3158
C0124,2024-08-01,1982
C0124,2024-08-20,3622
C0124,2024-09-10,2598
C0124,2024-10-10,2182
C0124,2024-11-09,186
C0125,2024-01-25,1450
C0125,2024-02-24,727
C0125,2024-03-04,1336
C0125,2024-03-30,1226
C0125,2024-04-23,2939
C0125,2024-05-08,904
C0125,2024-05-25,152
C0126,2024-02-16,712
C0126,2024-03-08,3772
C0126,2024-03-19,236
C0126,2024-03-30,1204
C0126,2024-04-13,562
C0126,2024-05-07,761
C0126,2024-06-06,2123
C0126,2024-07-03,3084
C0126,2024-07-28,2022
C0126,2024-08-08,641
C0126,2024-08-20,2028
C0126,2024-09-11,1147
C0126,2024-10-02,2737
C0126,2024-10-09,2248
C0126,2024-10-25,1145
C0126,2024-11-07,1662
C0126,2024-11-23,1558
C0126,2024-12-19,3719
C0127,2024-02-02,3935
C0127,2024-02-14,491
C0127,2024-03-08,330
C0127,2024-04-04,334
C0127,2024-04-23,2130
C0127,2024-05-09,158
C0127,2024-06-05,2227
C0127,2024-06-24,1287
C0127,2024-07-07,3291
C0127,2024-08-03,557
C0127,2024-08-27,1174
C0127,2024-09-25,2741
C0127,2024-10-23,3293
C0127,2024-11-02,2377
C0127,2024-11-16,1640
C0127,2024-12-09,3119
C0127,2024-12-27,3280
C0128,2024-01-21,2117
C0128,2024-02-16,1239
C0128,2024-03-14,2213
C0128,2024-03-27,2650
C0128,2024-04-10,3910
C0128,2024-05-07,3756
C0128,2024-05-29,314
C0128,2024-06-17,620
C0128,2024-07-06,2252
C0128,2024-07-18,2964
C0128,2024-07-28,1874
C0128,2024-08-09,2559
C0128,2024-08-17,1745
C0128,2024-08-29,821
C0128,2024-09-09,786
C0128,2024-10-02,2129
C0129,2024-02-19,735
C0129,2024-03-19,1275
C0129,2024-04-16,3337
C0129,2024-05-07,637
C0129,2024-05-20,2122
C0129,2024-06-07,1154
C0129,2024-06-16,2859
C0129,2024-07-12,2520
C0129,2024-07-31,648
C0129,2024-08-07,664
C0129,2024-09-06,255
C0129,2024-09-30,1215
C0129,2024-10-20,2097
C0130,2024-02-19,2053
C0130,2024-03-08,1001
C0130,2024-03-20,2048
C0130,2024-03-29,917
C0130,2024-04-21,3667
C0131,2024-02-04,630
C0131,2024-02-19,2612
C0131,2024-03-06,1993
C0131,2024-03-15,2937
C0131,2024-04-02,169
C0132,2024-02-21,2277
C0132,2024-03-02,634
C0132,2024-03-14,1468
C0132,2024-04-12,718
C0132,2024-05-01,859
C0132,2024-05-28,900
C0132,2024-06-13,1833
C0132,2024-07-09,3660
C0132,2024-07-23,3184
C0132,2024-08-14,2240
C0132,2024-08-30,3473
C0132,2024-09-20,2988
C0132,2024-10-03,2130
C0133,2024-01-15,1148
C0133,2024-01-23,2441
C0133,2024-02-21,2687
C0133,2024-03-22,875
C0133,2024-03-31,441
C0134,2024-01-23,2958
C0134,2024-01-31,2381
C0134,2024-02-15,1209
C0134,2024-03-02,2634
C0134,2024-03-28,3699
C0134,2024-04-23,2747
C0134,2024-05-14,3437
C0134,2024-06-04,3098
C0134,2024-06-22,1163
C0134,2024-07-03,177
C0134,2024-07-30,916
C0134,2024-08-06,3931
C0134,2024-08-14,459
C0134,2024-08-30,182
C0134,2024-09-14,2650
C0134,2024-10-10,619
C0135,2024-02-03,1724
C0135,2024-02-19,1758
C0135,2024-03-12,1927
C0135,2024-04-04,429
C0135,2024-05-03,2073
C0135,2024-05-18,160
C0135,2024-06-11,1235
C0135,2024-06-18,2637
C0135,2024-07-14,3935
C0135,2024-07-29,1429
C0135,2024-08-25,1131
C0136,2024-01-28,3599
C0136,2024-02-19,2339
C0136,2024-03-08,2079
C0136,2024-03-20,3621
C0136,2024-03-27,1345
C0136,2024-04-03,2311
C0136,2024-04-11,1433
C0136,2024-04-28,507
C0136,2024-05-19,2037
C0136,2024-06-01,3759
C0136,2024-06-22,3227
C0136,2024-07-08,3841
C0136,2024-08-06,2493
C0136,2024-08-14,3866
C0136,2024-08-26,525
C0136,2024-09-05,3718
C0137,2024-02-06,3985
C0137,2024-02-25,2189
C0137,2024-03-08,1593
C0137,2024-03-26,3916
C0137,2024-04-17,652
C0137,2024-05-10,2318
C0137,2024-05-18,2671
C0137,2024-06-17,585
C0137,2024-06-27,3591
C0137,2024-07-14,1456
C0137,2024-07-21,434
C0137,2024-08-13,1283
C0137,2024-09-05,2235
C0137,2024-09-27,3258
C0137,2024-10-16,3400
C0137,2024-11-13,2366
C0137,2024-11-30,3562
C0137,2024-12-10,3291
C0137,2024-12-19,536
C0137,2024-12-27,2426
C0138,2024-02-20,2833
C0138,2024-03-09,1325
C0138,2024-04-01,3176
C0138,2024-04-11,819
C0138,2024-04-28,2984
C0138,2024-05-20,1978
C0138,2024-06-04,2278
C0138,2024-06-26,891
C0138,2024-07-07,3589
C0138,2024-07-17,1201
C0138,2024-08-06,3794
C0138,2024-08-16,3241
C0138,2024-09-04,1189
C0138,2024-09-15,1758
C0139,2024-02-13,3720
C0139,2024-02-20,708
C0139,2024-03-05,2177
C0139,2024-04-04,2417
C0139,2024-04-26,3140
C0139,2024-05-21,312
C0139,2024-06-09,2376
C0140,2024-02-07,3763
C0140,2024-02-24,3928
C0140,2024-03-12,1090
C0140,2024-04-01,1769
C0140,2024-04-15,988
C0140,2024-05-08,2812
C0140,2024-05-22,391
C0141,2024-02-07,967
C0141,2024-02-20,1355
C0141,2024-02-28,1316
C0141,2024-03-20,3749
C0141,2024-04-15,1063
C0141,2024-05-08,3859
C0141,2024-06-05,2683
C0141,2024-07-04,1792
C0141,2024-08-03,271
C0141,2024-08-24,2627
C0141,2024-09-11,3158
C0141,2024-10-07,3387
C0141,2024-11-05,3425
C0141,2024-11-24,155
C0141,2024-12-13,3662
C0142,2024-02-09,3670
C0142,2024-03-02,1690
C0142,2024-03-25,2532
C0142,2024-04-07,903
C0142,2024-04-20,3006
C0142,2024-04-30,3216
C0142,2024-05-14,2936
C0142,2024-05-22,990
C0142,2024-06-10,2528
C0143,2024-02-23,1486
C0143,2024-03-24,341
C0143,2024-04-21,3507
C0143,2024-05-06,3748
C0143,2024-06-03,2543
C0143,2024-06-27,520
C0143,2024-07-21,2064
C0143,2024-07-28,855
C0143,2024-08-13,3874
C0143,2024-08-31,3145
C0143,2024-09-29,2930
C0143,2024-10-11,181
C0143,2024-11-02,3733
C0143,2024-12-01,798
C0143,2024-12-10,3297
C0144,2024-02-22,3751
C0144,2024-03-15,2281
C0144,2024-03-30,1974
C0144,2024-04-13,3707
C0144,2024-05-13,1314
C0144,2024-05-21,2093
C0144,2024-05-31,1857
C0145,2024-02-02,3816
C0145,2024-02-16,970
C0145,2024-03-16,150
C0145,2024-04-06,1845
C0145,2024-04-14,447
C0145,2024-05-08,2785
C0145,2024-05-31,2744
C0145,2024-06-19,3205
C0145,2024-06-27,1103
C0145,2024-07-08,881
C0145,2024-07-24,2834
C0145,2024-08-13,490
C0145,2024-09-04,3218
C0145,2024-09-20,2638
C0145,2024-10-16,927
C0145,2024-11-12,391
C0145,2024-11-26,956
C0145,2024-12-20,3091
C0146,2024-02-10,2274
C0146,2024-03-04,1104
C0146,2024-03-11,3704
C0146,2024-04-09,1779
C0146,2024-04-27,3374
C0146,2024-05-21,2168
C0146,2024-06-18,3727
C0146,2024-07-05,2677
C0146,2024-08-02,2020
C0146,2024-08-30,1112
C0146,2024-09-21,2847
C0146,2024-10-17,3737
C0146,2024-11-03,2495
C0146,2024-11-30,1269
C0146,2024-12-20,2682
C0147,2024-02-08,2040
C0147,2024-02-15,3302
C0147,2024-03-10,1676
C0147,2024-03-23,1447
C0147,2024-04-06,3461
C0147,2024-04-14,2368
C0147,2024-04-24,1989
C0147,2024-05-01,2125
C0147,2024-05-14,343
C0147,2024-06-08,1464
C0147,2024-07-06,2137
C0147,2024-07-14,3964
C0147,2024-08-12,3084
C0147,2024-08-23,525
C0147,2024-09-10,1056
C0148,2024-02-24,631
C0148,2024-03-07,3005
C0148,2024-03-27,1102
C0148,2024-04-12,937
C0148,2024-04-19,2081
C0148,2024-05-16,2810
C0148,2024-06-05,2063
C0149,2024-01-18,3295
C0149,2024-02-07,2856
C0149,2024-03-05,2927
C0149,2024-03-31,2499
C0149,2024-04-12,2786
C0149,2024-04-23,3838
C0149,2024-05-08,3209
C0149,2024-05-22,453
C0149,2024-06-02,2720
C0149,2024-06-13,220
C0149,2024-06-27,881
C0149,2024-07-09,2397
C0149,2024-07-25,3307
C0149,2024-08-19,1519
C0149,2024-08-27,1127
C0149,2024-09-22,801
C0149,2024-10-16,3779
C0150,2024-02-12,3925
C0150,2024-03-07,815
C0150,2024-04-04,2530
C0150,2024-05-03,3685
C0150,2024-05-19,2467
C0151,2024-01-30,1883
C0151,2024-02-14,1106
C0151,2024-03-08,2722
C0151,2024-03-25,496
C0151,2024-04-18,3112
C0152,2024-02-14,1270
C0152,2024-03-05,1297
C0152,2024-03-29,1552
C0152,2024-04-25,2523
C0152,2024-05-08,3130
C0153,2024-01-23,767
C0153,2024-01-31,675
C0153,2024-02-08,1253
C0153,2024-02-23,1687
C0153,2024-03-20,2280
C0153,2024-04-14,3896
C0153,2024-05-07,3403
C0153,2024-05-19,3127
C0153,2024-06-17,652
C0153,2024-07-08,3357
C0153,2024-07-31,3300
C0153,2024-08-28,558
C0153,2024-09-05,1633
C0153,2024-09-21,1534
C0153,2024-10-12,3315
C0154,2024-01-17,3295
C0154,2024-02-10,1420
C0154,2024-02-19,904
C0154,2024-03-06,3963
C0154,2024-03-14,2635
C0154,2024-04-13,3774
C0154,2024-05-04,254
C0154,2024-05-19,2711
C0154,2024-05-30,1001
C0155,2024-02-24,1283
C0155,2024-03-24,2509
C0155,2024-04-05,1401
C0155,2024-04-26,2204
C0155,2024-05-17,3457
C0155,2024-05-27,3860
C0155,2024-06-09,2386
C0155,2024-06-28,2236
C0155,2024-07-06,3184
C0155,2024-07-22,3955
C0155,2024-08-14,1711
C0155,2024-08-27,1348
C0155,2024-09-22,340
C0155,2024-10-13,3885
C0155,2024-10-25,488
C0155,2024-11-18,2362
C0155,2024-12-18,2363
C0156,2024-02-09,2800
C0156,2024-03-03,574
C0156,2024-03-15,1752
C0156,2024-04-11,3790
C0156,2024-05-09,609
C0156,2024-06-05,2924
C0156,2024-07-01,254
C0156,2024-07-11,1007
C0156,2024-07-30,1850
C0156,2024-08-27,3267
C0156,2024-09-06,2583
C0156,2024-09-29,3258
C0156,2024-10-20,1845
C0156,2024-11-17,3535
C0157,2024-01-24,252
C0157,2024-02-16,3357
C0157,2024-03-10,293
C0157,2024-03-19,1293
C0157,2024-04-09,1480
C0158,2024-01-28,3782
C0158,2024-02-07,2361
C0158,2024-03-06,226
C0158,2024-03-14,3995
C0158,2024-03-21,2029
C0158,2024-04-01,3520
C0158,2024-04-22,2223
C0158,2024-05-03,1525
C0159,2024-02-21,2185
C0159,2024-03-04,1940
C0159,2024-03-26,2763
C0159,2024-04-02,3185
C0159,2024-04-13,3231
C0159,2024-05-09,445
C0159,2024-05-18,2897
C0159,2024-06-03,3622
C0160,2024-01-27,2013
C0160,2024-02-21,2645
C0160,2024-03-09,1693
C0160,2024-03-18,3148
C0160,2024-04-05,3298
C0160,2024-05-05,1413
C0161,2024-02-20,351
C0161,2024-02-27,778
C0161,2024-03-24,2645
C0161,2024-04-07,3785
C0161,2024-04-29,3140
C0161,2024-05-07,1628
C0161,2024-06-03,1927
C0161,2024-06-12,3537
C0161,2024-06-21,895
C0161,2024-07-05,3059
C0161,2024-07-27,2073
C0161,2024-08-13,1635
C0161,2024-08-21,426
C0161,2024-09-01,1947
C0161,2024-09-08,286
C0161,2024-09-19,3039
C0161,2024-09-27,2013
