customer_id,transaction_date,monetary_value
C0069,05-09-2023,4155
C0069,14-09-2023,884
C0069,23-09-2023,692
C0070,23-10-2023,3237
C0070,05-02-2023,934
C0070,24-02-2023,1146
C0070,14-03-2023,525
C0070,07-04-2023,4127
C0070,03-05-2023,1352
C0070,20-05-2023,4161
C0070,29-05-2023,4724
C0070,27-06-2023,989
C0070,08-07-2023,1033
C0070,03-08-2023,2583
C0070,16-08-2023,3518
C0070,29-08-2023,4326
C0070,22-09-2023,1659
C0070,20-10-2023,2177
C0070,08-11-2023,888
C0070,30-11-2023,1091
C0070,13-12-2023,320
C0070,29-01-2023,998
C0070,05-02-2023,2810
C0070,19-02-2023,3177
C0071,10-03-2023,568
C0071,01-04-2023,732
C0071,27-04-2023,232
C0071,20-05-2023,294
C0071,17-06-2023,1970
C0071,27-06-2023,3404
C0071,27-07-2023,3283
C0071,23-08-2023,1167
C0071,12-09-2023,4793
C0071,23-09-2023,2314
C0071,02-10-2023,3521
C0071,09-10-2023,4020
C0071,16-10-2023,686
C0071,03-02-2023,3147
C0072,20-02-2023,448
C0072,27-02-2023,342
C0072,10-03-2023,2102
C0072,25-03-2023,2019
C0072,03-04-2023,4088
C0072,29-04-2023,1876
C0072,25-05-2023,3101
C0072,22-06-2023,1531
C0072,14-07-2023,3197
C0072,07-02-2023,268
C0072,20-02-2023,696
C0072,12-03-2023,3482
C0072,23-03-2023,657
C0072,04-04-2023,1100
C0072,19-04-2023,4266
C0073,08-05-2023,4781
C0073,25-05-2023,4011
C0073,24-06-2023,1258
C0073,12-07-2023,703
C0073,11-02-2023,1536
C0073,22-02-2023,1596
C0073,07-03-2023,4429
C0073,06-04-2023,3408
C0073,05-05-2023,1165
C0073,02-06-2023,1723
C0073,10-02-2023,2094
C0073,01-03-2023,1935
C0073,09-03-2023,1050
C0074,27-03-2023,955
C0074,06-04-2023,590
C0074,16-04-2023,880
C0074,02-05-2023,1095
C0074,24-05-2023,2877
C0074,30-01-2023,4130
C0075,12-02-2023,1174
C0075,08-03-2023,763
C0075,15-03-2023,4151
C0075,03-04-2023,2259
C0075,11-04-2023,581
C0075,23-04-2023,1724
C0075,02-05-2023,1847
C0075,29-05-2023,618
C0075,14-06-2023,1898
C0075,11-07-2023,1847
C0075,31-07-2023,4183
C0075,12-08-2023,1053
C0075,21-08-2023,875
C0075,05-09-2023,2945
C0075,23-01-2023,3090
C0075,19-02-2023,1912
C0075,06-03-2023,546
C0075,16-03-2023,2612
C0075,05-04-2023,4527
C0076,25-04-2023,2775
C0076,16-05-2023,1213
C0076,06-06-2023,558
C0076,27-06-2023,752
C0076,25-07-2023,4127
C0076,14-08-2023,3224
C0076,25-08-2023,3700
C0076,06-09-2023,1130
C0076,06-10-2023,4173
C0076,29-10-2023,2604
C0076,09-02-2023,3449
C0076,23-02-2023,4040
C0076,20-03-2023,421
C0076,30-03-2023,3233
C0076,09-04-2023,1217
C0076,01-05-2023,2136
C0076,21-05-2023,4234
C0076,05-06-2023,2348
C0077,25-06-2023,4209
C0077,25-07-2023,2797
C0077,12-01-2023,2356
C0077,30-01-2023,1007
C0077,25-02-2023,3498
C0077,19-03-2023,497
C0077,01-02-2023,1216
C0077,09-02-2023,764
C0077,20-02-2023,1087
C0077,05-03-2023,3518
C0077,17-03-2023,1069
C0078,01-04-2023,1399
C0078,10-04-2023,4534
C0078,18-04-2023,1448
C0078,16-05-2023,2254
C0078,01-06-2023,2770
C0078,24-06-2023,877
C0078,05-07-2023,1282
C0078,04-02-2023,1529
C0078,28-02-2023,4657
C0078,28-03-2023,1469
C0078,17-04-2023,2938
C0078,02-05-2023,3099
C0078,27-05-2023,1885
C0079,14-06-2023,531
C0079,23-06-2023,3897
C0079,19-01-2023,1865
C0079,02-02-2023,1151
C0079,03-03-2023,3864
C0079,01-04-2023,706
C0079,11-04-2023,806
C0079,27-04-2023,2845
C0079,04-05-2023,492
C0079,03-06-2023,4572
C0079,25-06-2023,1262
C0079,15-07-2023,3700
C0079,28-01-2023,4002
C0080,15-02-2023,1912
C0080,23-02-2023,1898
C0080,16-03-2023,2408
C0080,24-03-2023,371
C0080,20-01-2023,715
C0080,16-02-2023,1257
C0080,03-03-2023,985
C0080,30-03-2023,2458
C0080,15-04-2023,3535
C0080,14-02-2023,269
C0081,02-03-2023,1186
C0081,15-03-2023,3628
C0081,03-04-2023,4228
C0081,13-04-2023,1951
C0081,13-05-2023,924
C0081,03-06-2023,4242
C0081,13-06-2023,3409
C0081,06-07-2023,4194
C0081,26-07-2023,2421
C0081,02-08-2023,727
C0081,14-08-2023,3078
C0081,03-09-2023,1770
C0081,28-09-2023,3680
C0081,13-10-2023,4008
C0081,20-10-2023,3856
C0081,17-01-2023,4524
C0081,03-02-2023,4342
C0081,22-02-2023,3041
C0081,14-03-2023,875
C0081,27-03-2023,3263
C0082,09-04-2023,1981
C0082,02-05-2023,2669
C0082,24-05-2023,575
C0082,26-01-2023,1830
C0082,04-02-2023,817
C0082,15-02-2023,3463
C0082,15-03-2023,294
C0082,22-03-2023,2123
C0082,29-03-2023,1807
C0082,07-02-2023,863
C0082,01-03-2023,1104
C0082,21-03-2023,741
C0082,08-04-2023,2157
C0082,24-04-2023,2974
C0082,20-05-2023,4462
C0082,06-06-2023,2328
C0082,06-07-2023,2255
C0082,01-08-2023,1896
C0082,18-08-2023,452
C0083,15-09-2023,320
C0083,23-09-2023,4347
C0083,21-10-2023,3769
C0083,05-02-2023,1493
C0083,14-02-2023,281
C0083,28-02-2023,4311
C0083,27-03-2023,2486
C0083,08-04-2023,2103
C0083,17-04-2023,2997
C0083,15-05-2023,2233
C0084,09-06-2023,2942
C0084,08-07-2023,230
C0084,03-08-2023,3396
C0084,10-08-2023,2185
C0084,09-09-2023,1460
C0084,30-09-2023,3196
C0084,14-10-2023,1641
C0084,07-11-2023,3149
C0084,20-11-2023,3813
C0084,18-12-2023,1177
C0084,25-01-2023,2698
C0084,02-02-2023,4509
C0085,17-02-2023,3290
C0085,03-03-2023,2830
C0085,16-03-2023,951
C0085,23-03-2023,2475
C0085,10-04-2023,1891
C0085,07-05-2023,2009
C0085,29-05-2023,4496
C0085,18-06-2023,386
C0085,18-07-2023,2010
C0085,31-07-2023,1323
C0085,11-08-2023,2165
C0085,09-09-2023,3455
C0085,05-10-2023,1358
C0085,18-01-2023,275
C0085,11-02-2023,1755
C0085,24-02-2023,2510
C0085,25-03-2023,3543
C0085,18-04-2023,2051
C0086,09-05-2023,691
C0086,28-05-2023,2746
C0086,25-06-2023,453
C0086,03-07-2023,4533
C0086,10-07-2023,4073
C0086,20-07-2023,3358
C0086,18-08-2023,4465
C0086,30-01-2023,1240
C0086,27-02-2023,1507
C0086,20-03-2023,4425
C0086,27-03-2023,3811
C0086,20-04-2023,4167
C0086,19-05-2023,3519
C0086,12-01-2023,4668
C0086,24-01-2023,1763
C0086,07-02-2023,4359
C0086,03-03-2023,2429
C0086,24-03-2023,3215
C0087,17-04-2023,4231
C0087,24-04-2023,749
C0087,21-05-2023,4363
C0087,07-06-2023,1808
C0087,14-06-2023,759
C0087,08-07-2023,3714
C0087,25-07-2023,4539
C0087,02-08-2023,3252
C0087,28-01-2023,3971
C0087,21-02-2023,3242
C0087,07-03-2023,3729
C0087,31-03-2023,1564
C0087,26-04-2023,4739
C0087,06-05-2023,3021
C0087,28-05-2023,1385
C0087,08-06-2023,2862
C0087,07-07-2023,2193
C0087,18-07-2023,1206
C0088,14-08-2023,518
C0088,05-02-2023,1164
C0088,24-02-2023,2759
C0088,20-03-2023,988
C0088,14-04-2023,4505
C0088,14-05-2023,945
C0088,25-05-2023,1325
C0088,20-06-2023,4149
C0088,20-01-2023,1589
C0088,08-02-2023,569
C0088,08-03-2023,3764
C0088,17-03-2023,814
C0088,02-04-2023,4780
C0088,01-05-2023,1891
C0088,15-05-2023,3883
C0088,22-05-2023,2367
C0088,10-06-2023,1252
C0089,07-07-2023,2030
C0089,17-07-2023,4628
C0089,26-07-2023,2784
C0089,25-08-2023,1204
C0089,03-09-2023,3290
C0089,28-09-2023,879
C0089,06-10-2023,1620
C0089,14-01-2023,4530
C0089,08-02-2023,3791
C0089,01-03-2023,4624
C0089,17-03-2023,3533
C0089,26-03-2023,4044
C0089,18-04-2023,739
C0089,04-05-2023,785
C0089,03-06-2023,2212
C0089,19-06-2023,1181
C0090,16-07-2023,1324
C0090,09-02-2023,4083
C0090,28-02-2023,4327
C0090,08-03-2023,4599
C0090,07-04-2023,4288
C0090,26-04-2023,2139
C0090,25-05-2023,2720
C0090,12-06-2023,355
C0090,04-07-2023,1913
C0090,08-02-2023,1625
C0090,02-03-2023,3514
C0090,25-03-2023,3864
C0090,16-04-2023,4474
C0090,24-04-2023,2053
C0090,10-05-2023,1732
C0090,05-06-2023,2469
C0090,05-07-2023,3381
C0090,26-07-2023,616
C0090,17-08-2023,1119
C0091,28-08-2023,4179
C0091,21-09-2023,2478
C0091,13-10-2023,4044
C0091,29-10-2023,2268
C0091,25-11-2023,1877
C0091,20-12-2023,214
C0091,26-01-2023,2048
C0091,16-02-2023,1932
C0091,06-03-2023,3105
C0091,23-03-2023,2103
C0091,06-04-2023,2172
C0091,15-01-2023,4208
C0092,29-01-2023,793
C0092,19-02-2023,938
C0092,18-03-2023,850
C0092,11-04-2023,4159
C0092,29-04-2023,1002
C0092,20-05-2023,2257
C0092,28-05-2023,2432
C0092,10-06-2023,2996
C0092,24-06-2023,268
C0092,24-07-2023,295
C0092,09-08-2023,222
C0093,30-08-2023,1448
C0093,14-09-2023,3217
C0093,25-09-2023,3146
C0093,19-10-2023,2453
C0093,21-01-2023,3987
C0093,13-02-2023,4131
C0093,25-02-2023,2747
C0093,27-03-2023,2246
C0093,16-04-2023,1388
C0093,14-05-2023,4167
C0093,12-06-2023,3962
C0093,30-06-2023,1154
C0093,08-07-2023,2023
C0093,24-07-2023,3849
C0093,13-08-2023,890
C0094,10-02-2023,4283
C0094,04-03-2023,1133
C0094,28-03-2023,1078
C0094,15-04-2023,865
C0094,25-04-2023,815
C0094,03-05-2023,874
C0094,16-05-2023,4033
C0094,31-05-2023,2145
C0094,19-06-2023,3361
C0094,19-07-2023,4480
C0094,10-08-2023,2945
C0094,09-09-2023,1283
C0094,04-10-2023,505
C0094,29-10-2023,3402
C0094,25-11-2023,4798
C0094,10-12-2023,2006
C0094,07-02-2023,3333
C0094,21-02-2023,4542
C0094,08-03-2023,2115
C0094,19-03-2023,3682
C0094,02-04-2023,886
C0095,16-04-2023,2678
C0095,04-05-2023,2104
C0095,19-05-2023,1428
C0095,10-06-2023,2231
C0095,22-06-2023,4057
C0095,12-07-2023,1069
C0095,29-07-2023,2220
C0095,07-08-2023,3775
C0095,26-01-2023,2957
C0095,12-02-2023,2872
C0096,03-03-2023,3940
C0096,21-03-2023,534
C0096,15-04-2023,1238
C0096,26-04-2023,1736
C0096,26-05-2023,1491
C0096,02-06-2023,2870
C0096,28-06-2023,1607
C0096,26-07-2023,3617
C0096,05-08-2023,1269
C0096,22-08-2023,3391
C0096,18-09-2023,1826
C0096,28-09-2023,2442
C0096,06-10-2023,4173
C0096,14-10-2023,1024
C0096,24-10-2023,4386
C0096,23-11-2023,2660
C0096,01-02-2023,2148
C0096,24-02-2023,1317
C0096,20-03-2023,2567
C0096,10-04-2023,3621
C0097,27-04-2023,1047
C0097,17-05-2023,3519
C0097,29-05-2023,2767
C0097,18-06-2023,463
C0097,12-07-2023,2903
C0097,24-07-2023,2950
C0097,21-08-2023,2738
C0097,12-09-2023,3267
C0097,11-10-2023,1426
C0097,05-11-2023,4427
C0097,09-01-2023,3095
C0097,20-01-2023,4277
C0097,13-02-2023,1357
C0098,21-02-2023,4107
C0098,28-02-2023,4314
C0098,07-03-2023,1766
C0098,16-03-2023,4582
C0098,05-04-2023,4151
C0098,01-05-2023,2989
C0098,17-05-2023,1722
C0098,09-06-2023,2891
C0098,29-06-2023,828
C0098,14-07-2023,4428
C0098,04-08-2023,1439
C0098,29-08-2023,2141
C0098,27-01-2023,2735
C0098,03-02-2023,3387
C0098,10-02-2023,4429
C0098,10-03-2023,258
C0098,17-03-2023,1091
C0098,24-03-2023,4501
C0098,20-04-2023,1190
C0099,01-05-2023,1762
C0099,09-05-2023,3655
C0099,04-06-2023,4539
C0099,15-06-2023,932
C0099,08-07-2023,1811
C0099,23-01-2023,3759
C0099,18-02-2023,4041
C0099,02-03-2023,451
C0099,22-03-2023,4246
C0099,15-04-2023,2913
C0099,27-04-2023,3431
C0100,10-05-2023,4093
C0100,30-01-2023,979
C0100,08-02-2023,2365
C0100,22-02-2023,2339
C0100,04-03-2023,4232
C0100,28-03-2023,4252
C0100,20-04-2023,3819
C0100,15-05-2023,4624
C0101,22-05-2023,201
C0101,04-06-2023,3019
C0101,27-06-2023,1877
C0101,21-07-2023,655
C0101,04-08-2023,4257
C0101,05-02-2023,3855
C0101,05-03-2023,4667
C0101,01-04-2023,561
C0101,30-04-2023,4583
C0101,28-05-2023,3600
C0101,22-01-2023,3436
C0101,12-02-2023,2352
C0101,25-02-2023,3355
C0101,11-03-2023,1225
C0101,23-03-2023,2353
C0101,23-01-2023,2222
C0102,05-02-2023,4304
C0102,06-03-2023,1550
C0102,02-04-2023,2668
C0102,20-04-2023,2636
C0102,27-04-2023,2886
C0102,14-05-2023,2055
C0102,02-02-2023,986
C0102,18-02-2023,1326
C0102,06-03-2023,1736
C0102,18-03-2023,3271
C0103,01-04-2023,1917
C0103,09-04-2023,444
C0103,29-04-2023,1143
C0103,26-05-2023,280
C0103,22-06-2023,2412
C0103,14-02-2023,2266
C0103,21-02-2023,3880
C0103,13-03-2023,4600
C0103,02-04-2023,4624
C0103,15-04-2023,1640
C0103,09-05-2023,554
C0103,20-05-2023,483
C0103,02-06-2023,2130
C0103,05-02-2023,3537
C0103,26-02-2023,1221
C0103,28-03-2023,4403
C0103,09-04-2023,3111
C0103,07-05-2023,1705
C0103,24-05-2023,916
C0103,13-06-2023,2888
C0104,02-07-2023,2043
C0104,28-07-2023,4780
C0104,26-08-2023,3337
C0104,10-09-2023,4633
C0104,22-09-2023,1314
C0104,13-10-2023,1996
C0104,12-11-2023,3286
C0104,22-11-2023,2503
C0104,11-12-2023,1943
C0104,28-12-2023,575
C0104,05-02-2023,4108
C0104,14-02-2023,2399
C0105,05-03-2023,856
C0105,30-03-2023,2391
C0105,20-04-2023,1924
C0105,10-05-2023,2492
C0105,21-05-2023,3801
C0105,07-06-2023,4722
C0105,01-07-2023,4235
C0105,16-07-2023,443
C0105,15-08-2023,3867
C0105,06-09-2023,3870
C0105,25-09-2023,241
C0105,14-10-2023,718
C0105,29-10-2023,3458
C0105,11-11-2023,1671
C0105,07-12-2023,592
C0105,28-01-2023,4193
C0106,06-02-2023,4336
C0106,25-02-2023,3490
C0106,12-03-2023,2833
C0106,09-04-2023,218
C0106,22-04-2023,2467
C0106,11-05-2023,1571
C0106,22-05-2023,1438
C0106,04-06-2023,1926
C0106,29-06-2023,1300
C0106,26-07-2023,3909
C0106,12-08-2023,1942
C0106,08-09-2023,1629
C0106,26-09-2023,2609
C0107,03-02-2023,4053
C0107,21-02-2023,3187
C0107,03-03-2023,3067
C0107,12-03-2023,1962
C0107,07-04-2023,1766
C0107,05-05-2023,1107
C0107,19-01-2023,4076
C0107,05-02-2023,2361
C0107,04-03-2023,2346
C0107,17-03-2023,2104
C0107,03-04-2023,742
C0107,15-04-2023,2788
C0108,07-05-2023,2824
C0108,31-05-2023,396
C0108,19-06-2023,2001
C0108,12-07-2023,815
C0108,06-02-2023,2516
C0108,03-03-2023,3839
C0109,21-03-2023,3557
C0109,14-04-2023,2612
C0109,17-02-2023,561
C0109,17-03-2023,1014
C0109,28-03-2023,350
C0109,14-04-2023,2496
C0109,11-05-2023,1735
C0109,01-06-2023,1699
C0109,24-06-2023,802
C0109,05-07-2023,2977
C0109,28-07-2023,4320
C0109,18-08-2023,1915
C0109,25-08-2023,2923
C0109,20-09-2023,2744
C0109,17-10-2023,2693
C0110,26-10-2023,1719
C0110,03-11-2023,4234
C0110,03-12-2023,2590
C0110,19-12-2023,4001
C0110,24-01-2023,3954
C0110,22-02-2023,2973
C0110,13-03-2023,1414
C0110,06-04-2023,4746
C0110,23-04-2023,2148
C0110,20-05-2023,4021
C0110,11-06-2023,1067
C0110,04-07-2023,1601
C0110,13-07-2023,619
C0110,29-07-2023,1197
C0111,17-08-2023,2804
C0111,26-08-2023,2584
C0111,16-09-2023,2594
C0111,03-10-2023,2412
C0111,27-10-2023,2449
C0111,15-02-2023,1986
C0111,23-02-2023,1384
C0111,19-03-2023,3607
C0111,13-04-2023,3979
C0111,24-04-2023,1546
C0111,03-05-2023,2624
C0111,19-05-2023,2567
C0111,29-05-2023,2069
C0111,25-06-2023,4790
C0111,06-07-2023,2891
C0111,21-07-2023,3369
C0112,28-07-2023,4661
C0112,17-08-2023,4718
C0112,10-09-2023,1020
C0112,27-09-2023,2425
C0112,05-10-2023,1173
C0112,19-01-2023,4426
C0112,27-01-2023,4699
C0112,08-02-2023,1967
C0112,16-02-2023,1341
C0112,16-03-2023,2113
C0113,25-03-2023,2383
C0113,15-04-2023,2965
C0113,07-05-2023,4266
C0113,05-06-2023,3407
C0113,12-06-2023,3355
C0113,10-07-2023,705
C0113,06-08-2023,3926
C0113,29-08-2023,3568
C0113,28-09-2023,4058
C0113,19-10-2023,2681
C0113,30-10-2023,4343
C0113,10-01-2023,4420
C0113,05-02-2023,4196
C0113,14-02-2023,632
C0113,13-03-2023,4738
C0114,27-03-2023,2160
C0114,13-04-2023,4276
C0114,13-05-2023,4539
C0114,02-06-2023,1167
C0114,24-06-2023,935
C0114,21-07-2023,884
C0114,20-08-2023,805
C0114,02-09-2023,2948
C0114,29-09-2023,1020
C0114,26-10-2023,3677
C0114,27-01-2023,633
C0114,26-02-2023,3003
C0114,27-03-2023,1415
C0114,19-04-2023,2091
C0114,29-04-2023,1831
C0114,16-05-2023,2682
C0114,06-06-2023,1290
C0115,22-06-2023,2603
C0115,12-07-2023,2074
C0115,06-08-2023,4785
C0115,17-02-2023,4195
C0115,28-02-2023,2895
C0115,10-03-2023,700
C0115,29-03-2023,4106
C0115,09-04-2023,1100
C0115,17-04-2023,1631
C0115,05-05-2023,2785
C0115,,1049
C0116,,1554
C0116,,2302
C0116,,4773
C0116,,1719
C0116,,2693
C0116,,1234
C0116,,3270
C0116,,2573
C0116,,3352
C0116,,3309
C0116,,389
C0116,,1799
C0116,,4161
C0116,,3281
C0116,,2204
C0116,,3364
C0117,,2654
C0117,,2714
C0117,,4351
C0117,,1642
C0117,,1195
C0117,,3407
C0117,,3656
C0117,,2567
C0117,,1192
C0117,,4033
C0117,,2299
C0117,,3808
C0117,,4369
C0117,,265
C0118,,4548
C0118,,1819
C0118,,727
C0118,,4386
C0118,,961
C0118,,2502
C0118,,2047
C0118,,4492
C0118,,743
C0118,,1871
C0118,,4649
C0118,,3142
C0119,,801
C0119,,296
C0119,,3181
C0119,,3415
C0119,,2147
C0119,,1648
C0119,,359
C0119,,3288
C0119,,4005
C0119,,2310
C0119,,3163
C0119,,2813
C0119,,4421
C0119,,639
C0119,,4449
C0119,,894
C0120,,734
C0120,,3433
C0120,,4150
C0120,,3395
C0120,,448
C0120,,4543
C0120,,296
C0120,,1174
C0120,,4569
C0120,,1952
C0120,,4221
C0120,,2972
C0120,,4387
C0120,,4301
C0120,,552
C0120,,242
C0120,,4273
C0120,,2044
C0120,,1765
C0120,,2467
C0121,,315
C0121,,3705
C0121,,3391
C0121,,4399
C0121,,3318
C0121,,890
C0121,,2540
C0121,,2005
C0121,,1012
C0121,,269
C0121,,4170
C0121,,2226
C0121,,1302
C0121,,2117
C0121,,3880
C0121,,4444
C0121,,2726
C0121,,1712
C0121,,4409
C0121,,4574
C0122,,2648
C0122,,4413
C0122,,2416
C0122,,271
C0122,,4785
C0122,,1571
C0122,,3081
C0122,,1457
C0122,,470
C0122,,2201
C0122,,238
C0122,,3793
C0123,,4219
C0123,,2650
C0123,,4758
C0123,,790
C0123,,2747
C0123,,3888
C0123,,3747
C0123,,4071
C0123,,589
C0124,,860
C0124,,2199
C0124,,1889
C0124,,3660
C0124,,4073
C0124,,252
C0124,,4092
C0124,,3674
C0124,,1931
C0124,,2408
C0124,,1470
C0124,,3337
C0125,,1752
C0125,,2640
C0125,,2324
C0125,,223
C0125,,1751
C0125,,2686
C0125,,731
C0125,,3906
C0125,,4493
C0125,,627
C0125,,1620
C0125,,1892
C0125,,3361
C0125,,3698
C0125,,4416
C0125,,2159
C0125,,1110
C0125,,3301
C0125,,3280
C0125,,3410
C0126,,4421
C0126,,3185
C0126,,766
C0126,,3472
C0126,,720
C0126,,2701
C0126,,4092
C0126,,3602
C0126,,344
C0126,,501
C0126,,537
C0126,,4614
C0126,,3046
C0126,,4145
C0126,,2417
C0126,,2375
C0126,,2697
C0127,,1011
C0127,,4608
C0127,,573
C0127,,3702
C0127,,1822
C0127,,4142
C0127,,420
C0127,,4173
C0127,,3436
C0127,,4302
C0127,,1805
C0127,,2576
C0127,,3496
C0127,,981
C0127,,3989
C0127,,4799
C0127,,3790
C0127,,2522
C0127,,2232
C0127,,3853
C0127,,854
C0128,,1981
C0128,,1630
C0128,,4791
C0128,,4233
C0128,,610
C0128,,4151
C0128,,257
C0128,,3065
C0128,,2369
C0128,,3382
C0128,,803
C0128,,2886
C0128,,3385
C0128,,4015
C0128,,4637
C0128,,2612
C0129,,2477
C0129,,3068
C0129,,753
C0129,,1061
C0129,,2616
C0129,,4044
C0129,,2816
C0129,,4037
C0129,,4716
C0129,,2421
C0129,,2787
C0129,,725
C0129,,519
C0129,,838
C0129,,4508
C0129,,1386
C0130,,4574
C0130,,748
C0130,,2920
C0130,,1472
C0130,,2088
C0130,,265
C0130,,4690
C0130,,457
C0130,,4682
C0130,,4534
C0130,,3257
C0130,,4058
C0130,,1273
C0130,,1325
C0131,,1993
C0131,,3789
C0131,,2296
C0131,,1503
C0131,,2111
C0131,,2190
C0131,,2236
C0131,,3504
C0131,,2441
C0131,,695
C0131,,2083
C0131,,3669
C0131,,2826
C0131,,2005
C0131,,3641
C0131,,2971
C0132,,2272
C0132,,2484
C0132,,2807
C0132,,869
C0132,,3090
C0132,,1319
C0132,,3425
C0132,,1844
C0132,,3839
C0132,,4511
C0132,,1952
C0132,,4427
C0132,,2014
C0133,,2360
C0133,,2892
C0133,,4646
C0133,,1932
C0133,,4267
C0133,,3550
C0133,,620
C0133,,1841
C0133,,3731
C0133,,1665
C0133,,3235
C0133,,1844
C0133,,358
C0134,,2005
C0134,,2706
C0134,,2216
C0134,,4231
C0134,,4202
C0134,,4151
C0134,,684
C0134,,4138
C0134,,426
C0134,,4218
C0134,,3487
C0134,,4185
C0134,,1686
C0134,,1645
C0135,,3278
C0135,,2182
C0135,,1090
C0135,,1422
C0135,,4128
C0135,,932
C0135,,2240
C0135,,1902
C0135,,1908
C0135,,1650
C0135,,3959
C0135,,4611
C0135,,2009
C0135,,392
C0135,,3127
C0135,,1520
C0135,,2820
C0135,,2322
C0135,,910
C0135,,2167
C0136,,4690
C0136,,4766
C0136,,2990
C0136,,2991
C0136,,4412
C0136,,1695
C0136,,4736
C0136,,3778
C0136,,4335
C0136,,4756
C0137,,2651
C0137,,1537
C0137,,647
C0137,,3389
C0137,,521
C0137,,2224
C0137,,2236
C0137,,3204
C0137,,4200
C0137,,4669
C0137,,1966
C0137,,1350
C0137,,1025
C0137,,4586
C0137,,811
C0137,,2732
C0137,,4380
C0137,,1002
C0138,,4394
C0138,,4198
C0138,,561
C0138,,2983
C0138,,3101
C0138,,1190
C0138,,3857
C0138,,2546
C0138,,2023
C0138,,1952
C0139,,3692
C0139,,904
C0139,,4456
C0139,,1861
C0139,,276
C0139,,2599
C0139,,3692
C0139,,2470
C0139,,706
C0139,,288
C0139,,2380
C0139,,380
C0139,,698
C0139,,284
C0139,,4457
C0139,,1781
C0139,,2093
C0139,,2847
C0140,,2366
C0140,,1036
C0140,,3436
C0140,,2307
C0140,,2727
C0140,,2749
C0140,,868
C0140,,406
C0140,,3218
C0140,,2379
C0140,,1767
C0140,,2145
C0140,,2730
C0140,,3188
C0140,,1256
C0140,,714
C0141,,580
C0141,,2279
C0141,,3911
C0141,,2970
C0141,,2580
C0141,,3748
C0141,,3493
C0141,,4199
C0141,,1340
C0141,,811
C0141,,2057
C0141,,3187
C0141,,2541
C0141,,3276
C0141,,2692
C0141,,3327
C0141,,3387
C0142,,1533
C0142,,1088
C0142,,715
C0142,,2857
C0142,,2583
C0142,,4628
C0142,,3516
C0142,,1073
C0142,,761
C0142,,2284
C0142,,1379
C0142,,2657
C0142,,3460
C0142,,2600
C0142,,596
C0142,,3935
C0142,,3394
C0142,,1503
C0142,,658
C0143,,3499
C0143,,4781
C0143,,3795
C0143,,4172
C0143,,3500
C0143,,3557
C0143,,270
C0143,,2913
C0143,,3806
C0144,,4569
C0144,,2615
C0144,,4498
C0144,,2992
C0144,,3712
C0144,,3817
C0144,,3951
C0144,,1403
C0144,,1834
C0144,,4595
C0144,,325
C0144,,942
C0144,,3866
C0144,,2283
C0144,,2806
C0144,,3766
C0144,,479
C0144,,4016
C0144,,2418
C0144,,1779
C0144,,909
C0145,,4632
C0145,,2993
C0145,,2450
C0145,,3583
C0145,,4639
C0145,,3355
C0145,,3653
C0145,,3602
C0145,,2728
C0145,,1811
C0145,,4119
C0145,,2066
C0145,,769
C0145,,3698
C0145,,3458
C0146,,3857
C0146,,2580
C0146,,3550
C0146,,2132
C0146,,3424
C0146,,4315
C0146,,2470
C0146,,3802
C0146,,4585
C0146,,1682
C0146,,419
C0146,,4051
C0146,,2998
C0147,,511
C0147,,3650
C0147,,4513
C0147,,4402
C0147,,4587
C0147,,2426
C0147,,4709
C0147,,1257
C0147,,4370
C0147,,4274
C0147,,854
C0147,,3503
C0147,,2825
C0148,,832
C0148,,2352
C0148,,1855
C0148,,1963
C0148,,449
C0148,,792
C0149,,1543
C0149,,3560
C0149,,1946
C0149,,4238
C0149,,1186
C0149,,1709
C0149,,2536
C0149,,2803
C0149,,4136
C0149,,3263
C0149,,859
C0149,,4359
C0149,,214
C0149,,282
C0150,,2068
C0150,,3179
C0150,,4596
C0150,,562
C0150,,4677
C0150,,4690
C0150,,2772
C0150,,4681
C0150,,4250
C0150,,311
C0150,,3649
C0150,,4428
C0150,,3015
C0150,,2829
C0150,,1319
C0150,,3148
C0150,,4300
C0150,,735
C0150,,3874
C0150,,1075
C0151,,1525
C0151,,3777
C0151,,4424
C0151,,3186
C0151,,1670
C0151,,368
C0151,,4776
C0151,,1364
C0151,,3437
C0151,,799
C0151,,2483
C0152,,609
C0152,,3712
C0152,,4782
C0152,,1080
C0152,,2289
C0152,,1313
C0152,,643
C0152,,1307
C0152,,2625
C0152,,3792
C0152,,3529
C0152,,920
C0152,,4042
C0152,,2033
C0152,,1174
C0152,,4478
C0153,,977
C0153,,719
C0153,,3199
C0153,,802
C0153,,3447
C0153,,1412
C0153,,3670
C0154,,3400
C0154,,4153
C0154,,1753
C0154,,890
C0154,,2047
C0154,,4651
C0154,,3932
C0154,,1854
C0154,,4623
C0154,,4130
C0154,,785
C0154,,3236
C0154,,1005
C0154,,3923
C0154,,819
C0155,,4180
C0155,,2518
C0155,,3292
C0155,,752
C0155,,3272
C0155,,732
C0155,,757
C0155,,4557
C0155,,2633
C0155,,2062
C0155,,318
C0156,,4115
C0156,,3034
C0156,,2480
C0156,,2738
C0156,,4239
C0156,,582
C0156,,1315
C0157,,2558
C0157,,2027
C0157,,2662
C0157,,2944
C0157,,1099
C0157,,555
C0158,,2189
C0158,,1609
C0158,,2692
C0158,,3636
C0158,,4599
C0158,,3679
C0158,,4051
C0158,,3515
C0158,,3085
