customer_id,transaction_date,monetary_value
C0092,29-08-2023,2264
C0092,22-09-2023,1064
C0092,20-10-2023,718
C0092,08-11-2023,1290
C0092,30-11-2023,514
C0092,13-12-2023,1483
C0093,29-01-2023,1822
C0093,05-02-2023,1480
C0093,19-02-2023,316
C0093,10-03-2023,1447
C0093,01-04-2023,689
C0093,27-04-2023,1006
C0093,20-05-2023,2378
C0093,17-06-2023,1609
C0093,27-06-2023,797
C0093,27-07-2023,282
C0093,23-08-2023,329
C0093,12-09-2023,1407
C0093,23-09-2023,2138
C0093,02-10-2023,1256
C0093,09-10-2023,1456
C0093,16-10-2023,743
C0094,03-02-2023,2165
C0094,20-02-2023,443
C0094,27-02-2023,177
C0094,10-03-2023,308
C0094,25-03-2023,597
C0094,03-04-2023,1947
C0094,29-04-2023,1650
C0094,25-05-2023,426
C0094,22-06-2023,2315
C0094,14-07-2023,1856
C0095,07-02-2023,2414
C0095,20-02-2023,1924
C0095,12-03-2023,903
C0095,23-03-2023,1890
C0095,04-04-2023,1302
C0095,19-04-2023,1249
C0095,08-05-2023,1501
C0095,25-05-2023,2302
C0095,24-06-2023,2169
C0095,12-07-2023,696
C0096,11-02-2023,179
C0096,22-02-2023,1873
C0096,07-03-2023,1732
C0096,06-04-2023,950
C0096,05-05-2023,354
C0096,02-06-2023,1642
C0097,10-02-2023,1093
C0097,01-03-2023,1329
C0097,09-03-2023,446
C0097,27-03-2023,218
C0097,06-04-2023,203
C0097,16-04-2023,2152
C0097,02-05-2023,2182
C0097,24-05-2023,2173
C0098,30-01-2023,1203
C0098,12-02-2023,2400
C0098,08-03-2023,2109
C0098,15-03-2023,151
C0098,03-04-2023,1915
C0098,11-04-2023,946
C0098,23-04-2023,464
C0098,02-05-2023,282
C0098,29-05-2023,2371
C0098,14-06-2023,1727
C0098,11-07-2023,1353
C0098,31-07-2023,1467
C0098,12-08-2023,1060
C0098,21-08-2023,1599
C0098,05-09-2023,1811
C0099,23-01-2023,1974
C0099,19-02-2023,1064
C0099,06-03-2023,714
C0099,16-03-2023,1289
C0099,05-04-2023,1688
C0099,25-04-2023,1632
C0099,16-05-2023,164
C0099,06-06-2023,569
C0099,27-06-2023,339
C0099,25-07-2023,823
C0099,14-08-2023,2098
C0099,25-08-2023,1949
C0099,06-09-2023,144
C0099,06-10-2023,210
C0099,29-10-2023,982
C0100,09-02-2023,1407
C0100,23-02-2023,1458
C0100,20-03-2023,1024
C0100,30-03-2023,2117
C0100,09-04-2023,328
C0100,01-05-2023,454
C0100,21-05-2023,668
C0100,05-06-2023,1782
C0100,25-06-2023,1271
C0100,25-07-2023,723
C0101,12-01-2023,1191
C0101,30-01-2023,605
C0101,25-02-2023,1200
C0101,19-03-2023,1063
C0102,01-02-2023,390
C0102,09-02-2023,1195
C0102,20-02-2023,1502
C0102,05-03-2023,1850
C0102,17-03-2023,1810
C0102,01-04-2023,555
C0102,10-04-2023,1100
C0102,18-04-2023,714
C0102,16-05-2023,987
C0102,01-06-2023,1442
C0102,24-06-2023,531
C0102,05-07-2023,748
C0103,04-02-2023,420
C0103,28-02-2023,1773
C0103,28-03-2023,947
C0103,17-04-2023,740
C0103,02-05-2023,2495
C0103,27-05-2023,2021
C0103,14-06-2023,775
C0103,23-06-2023,2227
C0104,19-01-2023,1335
C0104,02-02-2023,1279
C0104,03-03-2023,1400
C0104,01-04-2023,879
C0104,11-04-2023,2185
C0104,27-04-2023,2385
C0104,04-05-2023,2187
C0104,03-06-2023,2355
C0104,25-06-2023,1098
C0104,15-07-2023,675
C0105,28-01-2023,1327
C0105,15-02-2023,1975
C0105,23-02-2023,2178
C0105,16-03-2023,1011
C0105,24-03-2023,1465
C0106,20-01-2023,1474
C0106,16-02-2023,478
C0106,03-03-2023,2242
C0106,30-03-2023,980
C0106,15-04-2023,2373
C0107,14-02-2023,956
C0107,02-03-2023,2040
C0107,15-03-2023,852
C0107,03-04-2023,841
C0107,13-04-2023,2242
C0107,13-05-2023,2343
C0107,03-06-2023,1539
C0107,13-06-2023,1730
C0107,06-07-2023,289
C0107,26-07-2023,402
C0107,02-08-2023,2279
C0107,14-08-2023,1152
C0107,03-09-2023,532
C0107,28-09-2023,198
C0107,13-10-2023,963
C0107,20-10-2023,2396
C0108,17-01-2023,219
C0108,03-02-2023,2137
C0108,22-02-2023,2014
C0108,14-03-2023,157
C0108,27-03-2023,762
C0108,09-04-2023,1363
C0108,02-05-2023,2018
C0108,24-05-2023,445
C0109,26-01-2023,2033
C0109,04-02-2023,784
C0109,15-02-2023,604
C0109,15-03-2023,1856
C0109,22-03-2023,1637
C0109,29-03-2023,2304
C0110,07-02-2023,1645
C0110,01-03-2023,1563
C0110,21-03-2023,2059
C0110,08-04-2023,1289
C0110,24-04-2023,2460
C0110,20-05-2023,1458
C0110,06-06-2023,1454
C0110,06-07-2023,1038
C0110,01-08-2023,471
C0110,18-08-2023,1594
C0110,15-09-2023,1442
C0110,23-09-2023,156
C0110,21-10-2023,2399
C0111,05-02-2023,1676
C0111,14-02-2023,2340
C0111,28-02-2023,236
C0111,27-03-2023,676
C0111,08-04-2023,2452
C0111,17-04-2023,1702
C0111,15-05-2023,988
C0111,09-06-2023,665
C0111,08-07-2023,526
C0111,03-08-2023,2192
C0111,10-08-2023,1171
C0111,09-09-2023,1130
C0111,30-09-2023,432
C0111,14-10-2023,1307
C0111,07-11-2023,1786
C0111,20-11-2023,1757
C0111,18-12-2023,1604
C0112,25-01-2023,241
C0112,02-02-2023,911
C0112,17-02-2023,250
C0112,03-03-2023,346
C0112,16-03-2023,1161
C0112,23-03-2023,945
C0112,10-04-2023,712
C0112,07-05-2023,675
C0112,29-05-2023,2367
C0112,18-06-2023,916
C0112,18-07-2023,2030
C0112,31-07-2023,623
C0112,11-08-2023,1015
C0112,09-09-2023,968
C0112,05-10-2023,2317
C0113,18-01-2023,2322
C0113,11-02-2023,755
C0113,24-02-2023,2187
C0113,25-03-2023,2158
C0113,18-04-2023,1324
C0113,09-05-2023,2109
C0113,28-05-2023,2078
C0113,25-06-2023,1805
C0113,03-07-2023,2055
C0113,10-07-2023,2290
C0113,20-07-2023,1633
C0113,18-08-2023,1104
C0114,30-01-2023,500
C0114,27-02-2023,430
C0114,20-03-2023,1202
C0114,27-03-2023,1323
C0114,20-04-2023,1448
C0114,19-05-2023,915
C0115,12-01-2023,1387
C0115,24-01-2023,229
C0115,07-02-2023,2318
C0115,03-03-2023,2414
C0115,24-03-2023,2180
C0115,17-04-2023,603
C0115,24-04-2023,1023
C0115,21-05-2023,2212
C0115,07-06-2023,1704
C0115,14-06-2023,1285
C0115,08-07-2023,1610
C0115,25-07-2023,928
C0115,02-08-2023,1644
C0116,28-01-2023,1410
C0116,21-02-2023,1287
C0116,07-03-2023,1078
C0116,31-03-2023,245
C0116,26-04-2023,2401
C0116,06-05-2023,369
C0116,28-05-2023,701
C0116,08-06-2023,894
C0116,07-07-2023,1819
C0116,18-07-2023,850
C0116,14-08-2023,1499
C0117,05-02-2023,1442
C0117,24-02-2023,248
C0117,20-03-2023,775
C0117,14-04-2023,2480
C0117,14-05-2023,275
C0117,25-05-2023,236
C0117,20-06-2023,1207
C0118,20-01-2023,1983
C0118,08-02-2023,343
C0118,08-03-2023,922
C0118,17-03-2023,884
C0118,02-04-2023,1656
C0118,01-05-2023,768
C0118,15-05-2023,1603
C0118,22-05-2023,1305
C0118,10-06-2023,480
C0118,07-07-2023,1358
C0118,17-07-2023,730
C0118,26-07-2023,1996
C0118,25-08-2023,1751
C0118,03-09-2023,169
C0118,28-09-2023,1454
C0118,06-10-2023,1688
C0119,14-01-2023,1681
C0119,08-02-2023,1651
C0119,01-03-2023,1876
C0119,17-03-2023,235
C0119,26-03-2023,2247
C0119,18-04-2023,1545
C0119,04-05-2023,803
C0119,03-06-2023,525
C0119,19-06-2023,408
C0119,16-07-2023,1441
C0120,09-02-2023,2240
C0120,28-02-2023,1494
C0120,08-03-2023,2090
C0120,07-04-2023,147
C0120,26-04-2023,1172
C0120,25-05-2023,2389
C0120,12-06-2023,2395
C0120,04-07-2023,342
C0121,08-02-2023,700
C0121,02-03-2023,1212
C0121,25-03-2023,1724
C0121,16-04-2023,273
C0121,24-04-2023,1531
C0121,10-05-2023,1613
C0121,05-06-2023,1467
C0121,05-07-2023,1641
C0121,26-07-2023,564
C0121,17-08-2023,566
C0121,28-08-2023,1895
C0121,21-09-2023,1734
C0121,13-10-2023,1095
C0121,29-10-2023,1721
C0121,25-11-2023,1256
C0121,20-12-2023,2266
C0122,26-01-2023,325
C0122,16-02-2023,2146
C0122,06-03-2023,933
C0122,23-03-2023,1872
C0122,06-04-2023,1321
C0123,15-01-2023,943
C0123,29-01-2023,2329
C0123,19-02-2023,1238
C0123,18-03-2023,2484
C0123,11-04-2023,1168
C0123,29-04-2023,122
C0123,20-05-2023,1794
C0123,28-05-2023,1969
C0123,10-06-2023,252
C0123,24-06-2023,1994
C0123,24-07-2023,1948
C0123,09-08-2023,909
C0123,30-08-2023,1925
C0123,14-09-2023,2238
C0123,25-09-2023,569
C0123,19-10-2023,1865
C0124,21-01-2023,464
C0124,13-02-2023,1645
C0124,25-02-2023,1538
C0124,27-03-2023,1075
C0124,16-04-2023,1380
C0124,14-05-2023,244
C0124,12-06-2023,1872
C0124,30-06-2023,1492
C0124,08-07-2023,1739
C0124,24-07-2023,951
C0124,13-08-2023,1812
C0125,10-02-2023,1354
C0125,04-03-2023,2364
C0125,28-03-2023,2164
C0125,15-04-2023,871
C0125,25-04-2023,2107
C0125,03-05-2023,1447
C0125,16-05-2023,1881
C0125,31-05-2023,1638
C0125,19-06-2023,945
C0125,19-07-2023,1538
C0125,10-08-2023,1422
C0125,09-09-2023,945
C0125,04-10-2023,2253
C0125,29-10-2023,1690
C0125,25-11-2023,1686
C0125,10-12-2023,2371
C0126,07-02-2023,1728
C0126,21-02-2023,1816
C0126,08-03-2023,1014
C0126,19-03-2023,2147
C0126,02-04-2023,378
C0126,16-04-2023,690
C0126,04-05-2023,497
C0126,19-05-2023,2429
C0126,10-06-2023,1681
C0126,22-06-2023,1931
C0126,12-07-2023,2361
C0126,29-07-2023,2390
C0126,07-08-2023,473
C0127,26-01-2023,420
C0127,12-02-2023,2342
C0127,03-03-2023,148
C0127,21-03-2023,1366
C0127,15-04-2023,1471
C0127,26-04-2023,1851
C0127,26-05-2023,1676
C0127,02-06-2023,1221
C0127,28-06-2023,301
C0127,26-07-2023,825
C0127,05-08-2023,361
C0127,22-08-2023,413
C0127,18-09-2023,1574
C0127,28-09-2023,1042
C0127,06-10-2023,884
C0127,14-10-2023,1283
C0127,24-10-2023,2424
C0127,23-11-2023,367
C0128,01-02-2023,843
C0128,24-02-2023,2239
C0128,20-03-2023,798
C0128,10-04-2023,1793
C0128,27-04-2023,187
C0128,17-05-2023,2046
C0128,29-05-2023,1030
C0128,18-06-2023,1830
C0128,12-07-2023,454
C0128,24-07-2023,539
C0128,21-08-2023,1579
C0128,12-09-2023,797
C0128,11-10-2023,1663
C0128,05-11-2023,603
C0129,09-01-2023,1010
C0129,20-01-2023,662
C0129,13-02-2023,2346
C0129,21-02-2023,1344
C0129,28-02-2023,241
C0129,07-03-2023,1716
C0129,16-03-2023,1937
C0129,05-04-2023,1432
C0129,01-05-2023,1209
C0129,17-05-2023,373
C0129,09-06-2023,695
C0129,29-06-2023,1284
C0129,14-07-2023,1754
C0129,04-08-2023,1370
C0129,29-08-2023,2360
C0130,27-01-2023,2065
C0130,03-02-2023,565
C0130,10-02-2023,430
C0130,10-03-2023,1393
C0130,17-03-2023,374
C0130,24-03-2023,2036
C0130,20-04-2023,1374
C0130,01-05-2023,427
C0130,09-05-2023,1401
C0130,04-06-2023,1521
C0130,15-06-2023,2311
C0130,08-07-2023,1930
C0131,23-01-2023,1410
C0131,18-02-2023,504
C0131,02-03-2023,906
C0131,22-03-2023,2399
C0131,15-04-2023,312
C0131,27-04-2023,1923
C0131,10-05-2023,1707
C0132,30-01-2023,1772
C0132,08-02-2023,1811
C0132,22-02-2023,553
C0132,04-03-2023,404
C0132,28-03-2023,2226
C0132,20-04-2023,168
C0132,15-05-2023,2448
C0132,22-05-2023,1544
C0132,04-06-2023,1460
C0132,27-06-2023,151
C0132,21-07-2023,206
C0132,04-08-2023,1359
C0133,05-02-2023,2057
C0133,05-03-2023,842
C0133,01-04-2023,2362
C0133,30-04-2023,765
C0133,28-05-2023,2455
C0134,22-01-2023,1935
C0134,12-02-2023,505
C0134,25-02-2023,961
C0134,11-03-2023,1218
C0134,23-03-2023,199
C0135,23-01-2023,2272
C0135,05-02-2023,1905
C0135,06-03-2023,462
C0135,02-04-2023,602
C0135,20-04-2023,1713
C0135,27-04-2023,763
C0135,14-05-2023,2197
C0136,02-02-2023,485
C0136,18-02-2023,956
C0136,06-03-2023,1927
C0136,18-03-2023,2341
C0136,01-04-2023,2442
C0136,09-04-2023,926
C0136,29-04-2023,916
C0136,26-05-2023,1320
C0136,22-06-2023,2204
C0137,14-02-2023,2290
C0137,21-02-2023,1935
C0137,13-03-2023,456
C0137,02-04-2023,135
C0137,15-04-2023,1249
C0137,09-05-2023,1597
C0137,20-05-2023,1032
C0137,02-06-2023,219
C0138,05-02-2023,387
C0138,26-02-2023,1799
C0138,28-03-2023,1448
C0138,09-04-2023,954
C0138,07-05-2023,1279
C0138,24-05-2023,1803
C0138,13-06-2023,638
C0138,02-07-2023,2086
C0138,28-07-2023,1745
C0138,26-08-2023,1869
C0138,10-09-2023,418
C0138,22-09-2023,1057
C0138,13-10-2023,548
C0138,12-11-2023,2100
C0138,22-11-2023,1209
C0138,11-12-2023,945
C0138,28-12-2023,1515
C0139,05-02-2023,582
C0139,14-02-2023,408
C0139,05-03-2023,1183
C0139,30-03-2023,1698
C0139,20-04-2023,212
C0139,10-05-2023,955
C0139,21-05-2023,936
C0139,07-06-2023,460
C0139,01-07-2023,2385
C0139,16-07-2023,2189
C0139,15-08-2023,1455
C0139,06-09-2023,2028
C0139,25-09-2023,754
C0139,14-10-2023,1995
C0139,29-10-2023,1071
C0139,11-11-2023,352
C0139,07-12-2023,2140
C0140,28-01-2023,1467
C0140,06-02-2023,523
C0140,25-02-2023,1502
C0140,12-03-2023,1738
C0140,09-04-2023,2292
C0140,22-04-2023,1432
C0140,11-05-2023,1198
C0140,22-05-2023,166
C0140,04-06-2023,2485
C0140,29-06-2023,327
C0140,26-07-2023,1449
C0140,12-08-2023,1151
C0140,08-09-2023,1155
C0140,26-09-2023,1030
C0141,03-02-2023,1035
C0141,21-02-2023,476
C0141,03-03-2023,1141
C0141,12-03-2023,1851
C0141,07-04-2023,2008
C0141,05-05-2023,2353
C0142,19-01-2023,2383
C0142,05-02-2023,593
C0142,04-03-2023,1245
C0142,17-03-2023,1562
C0142,03-04-2023,1663
C0142,15-04-2023,978
C0142,07-05-2023,2397
C0142,31-05-2023,2406
C0142,19-06-2023,1874
C0142,12-07-2023,1176
C0143,06-02-2023,452
C0143,03-03-2023,1526
C0143,21-03-2023,2130
C0143,14-04-2023,2066
C0144,17-02-2023,550
C0144,17-03-2023,1628
C0144,28-03-2023,1463
C0144,14-04-2023,914
C0144,11-05-2023,1331
C0144,01-06-2023,651
C0144,24-06-2023,685
C0144,05-07-2023,1111
C0144,28-07-2023,662
C0144,18-08-2023,1246
C0144,25-08-2023,1602
C0144,20-09-2023,1530
C0144,17-10-2023,1773
C0144,26-10-2023,1867
C0144,03-11-2023,1425
C0144,03-12-2023,395
C0144,19-12-2023,2214
C0145,24-01-2023,150
C0145,22-02-2023,542
C0145,13-03-2023,2371
C0145,06-04-2023,1400
C0145,23-04-2023,1887
C0145,20-05-2023,2354
C0145,11-06-2023,1010
C0145,04-07-2023,322
C0145,13-07-2023,979
C0145,29-07-2023,2395
C0145,17-08-2023,542
C0145,26-08-2023,1830
C0145,16-09-2023,1176
C0145,03-10-2023,1495
C0145,27-10-2023,626
C0146,15-02-2023,748
C0146,23-02-2023,1125
C0146,19-03-2023,1339
C0146,13-04-2023,2058
C0146,24-04-2023,658
C0146,03-05-2023,2298
C0146,19-05-2023,1429
C0146,29-05-2023,2351
C0146,25-06-2023,1785
C0146,06-07-2023,847
C0146,21-07-2023,1174
C0146,28-07-2023,652
C0146,17-08-2023,783
C0146,10-09-2023,1302
C0146,27-09-2023,420
C0146,05-10-2023,1345
C0147,19-01-2023,1206
C0147,27-01-2023,1583
C0147,08-02-2023,636
C0147,16-02-2023,402
C0147,16-03-2023,2071
C0147,25-03-2023,799
C0147,15-04-2023,649
C0147,07-05-2023,514
C0147,05-06-2023,610
C0147,12-06-2023,1739
C0147,10-07-2023,512
C0147,06-08-2023,1631
C0147,29-08-2023,600
C0147,28-09-2023,1387
C0147,19-10-2023,1849
C0147,30-10-2023,907
C0148,10-01-2023,1845
C0148,05-02-2023,699
C0148,14-02-2023,2297
C0148,13-03-2023,709
C0148,27-03-2023,1834
C0148,13-04-2023,1513
C0148,13-05-2023,1364
C0148,02-06-2023,1900
C0148,24-06-2023,2332
C0148,21-07-2023,2058
C0148,20-08-2023,341
C0148,02-09-2023,1987
C0148,29-09-2023,335
C0148,26-10-2023,2314
C0149,27-01-2023,608
C0149,26-02-2023,1913
C0149,27-03-2023,1717
C0149,19-04-2023,602
C0149,29-04-2023,2139
C0149,16-05-2023,2234
C0149,06-06-2023,2439
C0149,22-06-2023,1751
C0149,12-07-2023,1281
C0149,06-08-2023,2259
C0150,17-02-2023,753
C0150,28-02-2023,741
C0150,10-03-2023,2478
C0150,29-03-2023,1495
C0150,09-04-2023,1629
C0150,17-04-2023,720
C0150,05-05-2023,813
